clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
3,4759,0,0,0,0,1,0,1,0,0,0,0,0,0.2309346046113393,0.3195728903296401,1.1161065635609013,0.35114203758452545,0.4241936623075081,0.429777985514638
3,3844,0,1,0,0,0,0,0,0,0,0,0,1,0.503843520541641,-3.0744760403202256,1.1161065635609013,0.9105979377765112,0.8805538730935014,0.4728451191370818
1,947,0,0,0,0,1,0,0,0,0,0,0,1,-0.6297781302457661,-0.741067400498442,-0.20160953101033707,-0.5546437055834513,-0.5422161958275371,-0.6181889326314867
2,4642,0,0,0,1,0,0,0,0,0,1,0,0,0.44086453994234054,0.7438290066608689,0.2376291671800757,0.5731483471845198,0.5584172537151536,0.6594693648343367
3,957,0,0,0,1,0,0,0,1,0,0,0,0,-0.9026870461760679,-0.38752063688908134,0.2376291671800757,-0.9276143057114418,-0.9896281671863544,-0.9914374240259965
6,1729,0,0,0,0,1,0,0,0,1,0,0,0,-0.6297781302457661,-0.3168112841672132,-0.20160953101033707,-0.5457634531994517,-0.524319716973184,-0.560766087801562
4,1581,0,0,0,0,1,0,0,0,1,0,0,0,-0.5877921431795659,0.03673547944214751,0.2376291671800757,-0.483601686511453,-0.5153714775460079,-0.4889875317641558
6,5963,0,0,0,1,0,0,0,0,1,0,0,0,0.44086453994234054,-0.17539257872346692,1.555345261751314,0.6264298614885189,0.5763137325695059,0.5733350975894497
2,1619,0,0,0,0,1,0,0,0,0,0,0,1,-0.20991825958376362,0.1781541848858938,-0.6408482292007498,-0.0662298244634638,-0.01427006962413296,-0.015249061917278083
4,648,0,0,0,1,0,0,0,0,0,0,1,0,-1.0076520138415686,-1.3774515749952954,1.1161065635609013,-1.131860110543437,-1.1596447163027044,-1.2641959369681386
4,3193,0,1,0,0,0,1,0,0,0,0,0,0,-0.20991825958376362,-0.9531954586640615,2.4338226581321396,-0.048469319695464634,0.0036264092302201404,-0.13009475157712683
4,680,0,0,0,1,0,0,0,1,0,0,0,0,-1.0286450073746687,0.03673547944214751,1.1161065635609013,-1.2295428867674347,-1.2043859134385868,-1.2067730921382138
0,4032,0,0,0,1,0,0,1,0,0,0,0,0,1.469521223064247,-0.17539257872346692,0.2376291671800757,1.4611735855844974,1.3100693655979663,1.3772549252083948
1,4241,0,1,0,0,0,0,0,0,1,0,0,0,0.5878154946740416,1.0266664175483615,-0.20160953101033707,0.6797113757925172,0.7194855634043275,0.8317378993241108
7,11838,0,0,0,1,0,0,1,0,0,0,0,0,0.5248365140747412,-1.9431263967702705,0.2376291671800757,0.8217954139365138,0.8626573942391491,0.5733350975894497
2,5087,0,0,0,1,0,0,0,1,0,0,0,0,0.48285052700854086,-0.5996486950547008,1.555345261751314,0.7152323853285163,0.6836926056956221,0.6164022312118935
4,8076,0,1,0,0,0,0,0,0,0,0,0,1,1.5744861907297476,0.3902822430515082,-0.6408482292007498,1.5144550998884965,1.5964130272676087,1.6069463045280936
5,997,0,0,1,0,0,0,0,1,0,0,0,0,-0.9026870461760679,-0.3168112841672132,-0.6408482292007498,-0.9631353152474409,-0.9448869700504727,-0.9770817128185157
5,764,0,0,1,0,0,0,0,0,1,0,0,0,-1.0496380009077688,0.10744483216402065,-1.5193256255815755,-1.247303391535434,-1.2312306317201152,-1.2211288033456953
6,9954,0,0,1,0,0,0,0,0,1,0,0,0,0.8607244106043431,-1.660288985882783,0.6768678653704885,1.0526819759205077,1.1400528164816155,0.8604493217390725
4,625,0,1,0,0,0,0,0,0,1,0,0,0,-1.0286450073746687,0.9559570648264883,0.6768678653704885,-1.3005849058394332,-1.2938683077103499,-1.2067730921382138
4,3465,0,0,0,0,1,1,0,0,0,0,0,0,-0.18892526605066348,0.8145383593827421,-0.6408482292007498,-0.07511007684746339,-0.03216654847848527,0.04217378291264661
2,394,0,0,1,0,0,0,0,0,0,0,1,0,-1.0496380009077688,0.3902822430515082,-0.6408482292007498,-1.2561836439194336,-1.240178871147292,-1.2067730921382138
2,18574,1,0,0,0,0,0,0,0,1,0,0,0,2.540163893252353,6.259158518966894,2.873061356322552,1.505574847504496,0.8089679576760906,1.6500134381505374
6,1145,0,0,1,0,0,0,1,0,0,0,0,0,-0.8397080655767674,-0.10468322600159377,-0.6408482292007498,-0.883213043791443,-0.8643528152058858,-0.8765917343661472
7,864,0,0,1,0,0,0,0,0,0,0,1,0,-1.0076520138415686,0.3195728903296401,-0.20160953101033707,-1.2117823819994349,-1.240178871147292,-1.192417380930733
2,15291,0,0,1,0,0,0,0,0,0,0,1,0,2.5821498803185534,0.8145383593827421,-0.20160953101033707,2.0650307476964826,2.043824998626426,2.181174752827339
1,9850,0,0,0,1,0,0,0,0,0,0,1,0,2.6241358673847537,0.1781541848858938,0.2376291671800757,2.127192514384481,2.0975144351894843,2.1237519079974145
2,17820,0,0,1,0,0,0,0,0,0,1,0,0,2.855058796248856,0.10744483216402065,-0.20160953101033707,2.2781568049124776,2.3659616180047753,2.3247318649021516
1,1229,0,0,0,1,0,0,1,0,0,0,0,0,-0.5877921431795659,0.03673547944214751,-1.5193256255815755,-0.4924819388954534,-0.524319716973184,-0.5033432429716374
3,579,0,0,0,1,0,0,0,0,1,0,0,0,-0.9866590203084683,-0.24610193144534007,1.1161065635609013,-1.1762613724634357,-1.1506964768755283,-1.1780616697232515
4,9694,0,0,1,0,0,1,0,0,0,0,0,0,0.6717874688064422,-0.45822998961095446,-0.20160953101033707,0.839555918704513,0.9073985913750306,0.8030264769091479
7,891,0,0,1,0,0,0,0,0,0,0,1,0,-0.9866590203084683,-0.10468322600159377,-1.0800869273911626,-1.1229798581594375,-1.141748237448352,-1.1349945361008082
2,4788,0,0,0,0,1,0,0,0,0,0,1,0,0.7137734558726421,1.238794475713976,-0.6408482292007498,0.7862744044005147,0.755278521113033,0.9322278777764793
2,1728,0,0,0,1,0,0,1,0,0,0,0,0,-0.48282717551406534,-0.24610193144534007,0.2376291671800757,-0.3503979007514569,-0.40799260441989166,-0.40285326451926945
1,4654,0,0,0,1,0,0,0,1,0,0,0,0,0.6717874688064422,-0.8824861059421883,0.6768678653704885,0.9372386949285108,0.8895021125206783,0.7886707657016669
5,6801,0,0,1,0,0,0,0,0,0,1,0,0,0.35689256580993994,-0.9531954586640615,-0.20160953101033707,0.5909088519525197,0.6657961268412698,0.5015565415520441
4,2557,0,0,1,0,0,0,0,0,0,0,1,0,-0.12594628545136302,-0.6703580477765739,-0.20160953101033707,0.11137522321653186,0.12890176121068866,0.04217378291264661
2,3062,0,0,1,0,0,1,0,0,0,0,0,0,-0.16793227251756332,-0.17539257872346692,-0.42122888010554344,0.022572699376533632,0.0483676063661017,0.013462360497684263
3,5987,0,0,0,0,1,0,0,0,1,0,0,0,0.5248365140747412,0.8852477121046152,-0.20160953101033707,0.661950871024518,0.6926408451227982,0.7886707657016669
3,2708,0,0,1,0,0,0,0,0,0,0,0,1,0.021004669280338027,0.24886353760776694,-0.6408482292007498,0.16465673752053017,0.20943591605527564,0.21444231740242067
1,876,0,0,1,0,0,1,0,0,0,0,0,0,-0.8187150720436673,-0.5289393423328276,-0.6408482292007498,-0.8032907723354452,-0.8554045757787089,-0.8765917343661472
1,3536,1,0,0,0,0,0,0,0,0,1,0,0,0.25192759814443944,1.9458880029326973,1.1161065635609013,0.2889802708965267,0.24522887376398106,0.5015565415520441
5,979,0,0,1,0,0,0,1,0,0,0,0,0,-1.0496380009077688,0.5317009484952545,-1.5193256255815755,-1.2561836439194336,-1.2938683077103499,-1.2211288033456953
2,16915,0,0,1,0,0,0,0,0,0,0,0,1,3.54782758284116,1.4509225338795904,-1.5193256255815755,2.5090433668964716,2.464392251703715,2.7410474899191053
7,8850,0,0,0,1,0,0,0,0,1,0,0,0,0.5248365140747412,-0.8117767532203152,1.1161065635609013,0.7418731424805158,0.7642267605402091,0.6451136536268559
4,536,0,0,0,0,1,0,0,1,0,0,0,0,-1.0916239879739689,0.3902822430515082,-2.397803021962401,-1.362746672527431,-1.3207130259918791,-1.3216187817980634
6,3781,0,0,1,0,0,0,0,0,0,1,0,0,0.04199766281343794,-0.24610193144534007,-0.6408482292007498,0.244579008976528,0.28102183147268645,0.24315373981738303
2,1327,0,0,1,0,0,0,0,1,0,0,0,0,-0.5458061561133656,-0.17539257872346692,-1.0800869273911626,-0.4303201722074547,-0.40799260441989166,-0.43156468693423117
5,1154,0,0,1,0,0,0,1,0,0,0,0,0,-0.8816940526429677,0.3902822430515082,-0.6408482292007498,-0.9720155676314414,-0.9538352094776489,-0.9196588679885911
1,3058,0,1,0,0,0,0,0,1,0,0,0,0,0.2309346046113393,1.5216318866014635,-0.6408482292007498,0.33338153281652627,0.2899700708998626,0.5015565415520441
3,8936,0,0,0,0,1,0,0,0,0,1,0,0,1.469521223064247,-0.17539257872346692,-0.20160953101033707,1.407892071280499,1.462189435859964,1.4059663476233564
3,2952,0,0,1,0,0,0,0,0,1,0,0,0,-0.16793227251756332,-0.17539257872346692,-1.0800869273911626,0.022572699376533632,0.0483676063661017,0.013462360497684263
2,10655,0,0,0,1,0,0,0,0,1,0,0,0,1.490514216597347,-0.9531954586640615,0.2376291671800757,1.5322156046564956,1.4711376752871403,1.3485435027934332
5,732,0,0,0,0,1,0,0,0,0,0,1,0,-1.0286450073746687,0.9559570648264883,0.6768678653704885,-1.265063896303434,-1.3296612654190554,-1.2067730921382138
6,1295,0,0,0,1,0,1,0,0,0,0,0,0,-0.8187150720436673,0.03673547944214751,0.2376291671800757,-0.8743327914074435,-0.8464563363515327,-0.8478803119511849
2,3830,0,0,0,0,1,0,1,0,0,0,0,0,0.20994161107823914,1.0266664175483615,-0.20160953101033707,0.3689025423525254,0.3436595074629211,0.4872008303445627
4,703,0,0,1,0,0,0,0,0,0,0,1,0,-0.8816940526429677,0.3902822430515082,-1.7828688444958236,-0.9631353152474409,-0.9359387306232958,-0.9053031567811095
3,17172,0,0,0,1,0,0,0,1,0,0,0,0,1.9943460613917503,-0.24610193144534007,0.2376291671800757,1.7986231761764888,1.7753778158111357,1.7361477053954237
2,2000,0,1,0,0,0,0,1,0,0,0,0,0,-0.20991825958376362,1.8751786502108292,0.2376291671800757,-0.22607436737545952,-0.19323485816766,-0.0008933507097965915
3,8530,0,0,0,1,0,0,0,0,1,0,0,0,1.0286683588691443,0.10744483216402065,0.2376291671800757,1.1414844997605051,1.10425985877291,1.133207834681215
3,2141,0,0,1,0,0,0,1,0,0,0,0,0,-0.4198481949147649,-0.8117767532203152,-0.6408482292007498,-0.2349546197594599,-0.19323485816766,-0.3023632860669009
6,505,0,0,0,0,1,0,0,1,0,0,0,0,-1.1965889556394698,0.8145383593827421,-0.20160953101033707,-1.6291542440474245,-1.5981084482343455,-1.5369544499102805
7,918,0,0,1,0,0,0,0,0,1,0,0,0,-1.0076520138415686,0.24886353760776694,-1.0800869273911626,-1.1851416248474353,-1.141748237448352,-1.1349945361008082
1,7384,0,1,0,0,0,1,0,0,0,0,0,0,1.490514216597347,-0.033973873279720616,3.3123000545129653,1.3990118188964986,1.4711376752871403,1.4203220588308385
3,625,0,0,0,0,1,0,0,1,0,0,0,0,-1.0286450073746687,-0.24610193144534007,-1.0800869273911626,-1.2561836439194336,-1.2491271105744683,-1.2641959369681386
2,780,0,0,0,1,0,1,0,0,0,0,0,0,-0.9866590203084683,-0.17539257872346692,1.1161065635609013,-1.1496206153114361,-1.1864894345842336,-1.1780616697232515
4,6807,0,0,1,0,0,0,0,0,1,0,0,0,0.3358995722768398,-0.45822998961095446,-0.6408482292007498,0.5376273376485207,0.5852619719966821,0.5015565415520441
3,603,0,0,1,0,0,0,1,0,0,0,0,0,-1.0496380009077688,0.1781541848858938,-1.958564323771988,-1.265063896303434,-1.2580753500016444,-1.2354845145531763
2,2700,1,0,0,0,0,0,0,1,0,0,0,0,-0.10495329191826287,2.0165973556545653,-0.20160953101033707,-0.030708814927464672,-0.05901126676001452,0.18573089498745834
3,4173,0,0,0,0,1,0,0,0,0,1,0,0,0.25192759814443944,1.1680851229921028,-0.20160953101033707,0.3866630471205246,0.33471126803574497,0.5015565415520441
4,5777,0,0,1,0,0,0,0,0,0,1,0,0,0.44086453994234054,0.6024103012171277,-0.20160953101033707,0.5642680948005202,0.594210211423859,0.6594693648343367
1,5387,0,0,0,1,0,0,0,1,0,0,0,0,0.8607244106043431,-0.17539257872346692,1.555345261751314,0.9638794520805103,0.925295070229383,0.9178721665689972
1,4032,0,0,1,0,0,0,0,0,1,0,0,0,0.20994161107823914,-0.17539257872346692,-0.20160953101033707,0.4044235518885245,0.4420901411618612,0.40106656309967564
4,648,0,0,0,0,1,0,0,0,0,0,1,0,-1.0076520138415686,0.9559570648264883,-0.6408482292007498,-1.1851416248474353,-1.2133341528657628,-1.106283113685846
2,571,0,1,0,0,0,1,0,0,0,0,0,0,-1.0286450073746687,1.238794475713976,-1.0800869273911626,-1.3005849058394332,-1.2849200682831738,-1.1780616697232515
2,1259,0,1,0,0,0,0,1,0,0,0,0,0,-0.6297781302457661,0.03673547944214751,1.9945839599417268,-0.6079252198874504,-0.5869573929634186,-0.5894775102165244
2,3228,0,0,0,0,1,0,0,0,0,1,0,0,0.12596963694583854,-1.4481609277171634,0.6768678653704885,0.360022289968525,0.4420901411618612,0.21444231740242067
7,918,0,0,1,0,0,0,0,0,1,0,0,0,-1.0076520138415686,0.10744483216402065,-1.0800869273911626,-1.2029021296154352,-1.1596447163027044,-1.1637059585157707
4,1031,0,0,0,0,1,0,0,1,0,0,0,0,-0.7977220785105672,-1.3067422222734222,1.555345261751314,-0.7944105199514456,-0.7659221815069457,-0.9053031567811095
2,16733,0,0,0,1,0,0,0,0,0,1,0,0,2.540163893252353,-0.5996486950547008,0.6768678653704885,2.1449530191524806,2.0617214774807784,1.9945505071300842
3,7625,0,0,1,0,0,0,0,1,0,0,0,0,0.5878154946740416,0.5317009484952545,-0.20160953101033707,0.6974718805605163,0.7463302816858568,0.7886707657016669
1,3246,1,0,0,0,0,0,0,0,0,0,0,1,0.48285052700854086,-3.9229882729826886,1.9945839599417268,0.8839571806245125,0.853709154811973,0.32928800706227007
3,1963,0,0,0,1,0,1,0,0,0,0,0,0,-0.5038201690471652,-0.45822998961095446,0.2376291671800757,-0.385918910287456,-0.3543031678568339,-0.4172089757267503
1,3478,0,0,0,1,0,0,0,0,1,0,0,0,0.20994161107823914,0.46099159577338134,-1.0800869273911626,0.3866630471205246,0.3526077468900973,0.429777985514638
4,13587,0,0,0,0,1,0,0,0,0,0,1,0,2.162290009656551,0.10744483216402065,-0.20160953101033707,1.8785454476324865,1.9453943649274867,1.9227719510926786
5,789,0,0,0,1,0,0,0,0,1,0,0,0,-1.0496380009077688,0.6024103012171277,0.2376291671800757,-1.3005849058394332,-1.2938683077103499,-1.2354845145531763
5,1151,0,0,1,0,0,0,0,0,1,0,0,0,-0.8187150720436673,0.1781541848858938,-0.6408482292007498,-0.8476920342554439,-0.8375080969243566,-0.8191688895362225
1,4242,0,0,1,0,0,0,0,0,1,0,0,0,0.44086453994234054,0.46099159577338134,-0.6408482292007498,0.6086693567205189,0.5673654931423298,0.6451136536268559
3,9738,0,0,0,1,0,1,0,0,0,0,0,0,0.9237033912036435,-1.7309983386046561,0.2376291671800757,1.1503647521445055,1.2116387318990263,0.9322278777764793
2,803,0,0,0,1,0,1,0,0,0,0,0,0,-0.9656660267753682,-1.4481609277171634,0.6768678653704885,-1.0341773343194391,-1.0701623220309413,-1.1780616697232515
2,2753,0,0,0,0,1,0,1,0,0,0,0,0,-0.20991825958376362,-0.5289393423328276,-0.20160953101033707,-0.048469319695464634,-0.005321830196956013,-0.08702761795468363
2,684,0,0,1,0,0,1,0,0,0,0,0,0,-1.0286450073746687,0.5317009484952545,-1.958564323771988,-1.2117823819994349,-1.2491271105744683,-1.1780616697232515
4,1780,0,0,1,0,0,0,0,0,0,1,0,0,-0.608785136712666,-0.38752063688908134,-1.0800869273911626,-0.501362191279453,-0.48852675926447864,-0.5320546653865997
1,4167,0,0,0,0,1,0,0,1,0,0,0,0,0.5878154946740416,1.0973757702702296,0.6768678653704885,0.661950871024518,0.6300031691325644,0.7886707657016669
1,16412,0,0,0,0,1,0,1,0,0,0,0,0,2.5821498803185534,1.3802131811577223,0.2376291671800757,1.9318269619364856,1.972239083209016,2.1668190416198585
3,626,0,0,1,0,0,0,0,0,0,1,0,0,-1.0496380009077688,-0.24610193144534007,-0.6408482292007498,-1.247303391535434,-1.2312306317201152,-1.2498402257606578
5,1114,0,0,0,1,0,0,0,0,1,0,0,0,-0.9866590203084683,0.10744483216402065,0.6768678653704885,-1.1762613724634357,-1.2133341528657628,-1.1780616697232515
2,11406,0,0,0,0,1,0,1,0,0,0,0,0,1.5325002036635473,1.238794475713976,0.2376291671800757,1.4345328284324979,1.3906035204425533,1.5925905933206126
3,1832,0,0,1,0,0,0,0,1,0,0,0,0,-0.5667991496464657,-0.033973873279720616,-0.20160953101033707,-0.4480806769754539,-0.47063028041012633,-0.4602761093491935
2,2239,0,0,0,1,0,0,0,1,0,0,0,0,-0.20991825958376362,-0.38752063688908134,0.6768678653704885,-0.030708814927464672,-0.08585598504154378,-0.10138332916216448
4,3006,0,0,0,1,0,0,1,0,0,0,0,0,-0.18892526605066348,-0.45822998961095446,0.2376291671800757,0.058093708912532765,0.021522888084572447,-0.015249061917278083
4,1603,0,0,0,0,1,0,0,0,1,0,0,0,-0.6297781302457661,0.10744483216402065,0.6768678653704885,-0.5990449675034508,-0.5869573929634186,-0.5751217990090429
6,1915,0,0,0,0,1,0,0,1,0,0,0,0,-0.6297781302457661,-0.6703580477765739,0.6768678653704885,-0.5812844627354509,-0.5601126746818894,-0.6325446438389676
2,6307,0,0,0,0,1,0,0,0,0,1,0,0,1.0496613524022445,1.1680851229921028,-0.20160953101033707,1.0615622283045072,1.023725703928323,1.2049863907186207
3,2369,0,0,0,0,1,0,0,0,0,0,1,0,-0.14693927898446318,0.3195728903296401,-0.20160953101033707,0.013692446992534047,0.021522888084572447,0.0565294941201281
6,761,0,0,1,0,0,0,0,1,0,0,0,0,-0.9866590203084683,-0.24610193144534007,-1.0800869273911626,-1.114099605775437,-1.0970070403124705,-1.1206388248933274
4,574,0,0,0,1,0,0,0,0,0,0,0,1,-0.9656660267753682,-0.033973873279720616,0.2376291671800757,-1.1229798581594375,-1.1864894345842336,-1.1493502473082893
7,1243,0,0,1,0,0,0,1,0,0,0,0,0,-0.9656660267753682,0.1781541848858938,-0.6408482292007498,-1.0874588486234382,-1.1149035191668228,-1.0775716912708837
3,6159,0,0,0,0,1,0,0,1,0,0,0,0,0.44086453994234054,-0.3168112841672132,1.555345261751314,0.5376273376485207,0.5763137325695059,0.515912252759525
1,5208,1,0,0,0,0,0,0,0,0,1,0,0,0.9237033912036435,2.299434766542058,-1.5193256255815755,0.9105979377765112,0.8895021125206783,1.2049863907186207
5,959,0,0,1,0,0,0,0,1,0,0,0,0,-1.0286450073746687,0.46099159577338134,-0.20160953101033707,-1.2561836439194336,-1.2849200682831738,-1.2211288033456953
1,6387,0,0,0,1,0,0,0,0,0,0,0,1,1.3855492489318464,-1.1653235168296758,0.2376291671800757,1.505574847504496,1.4353447175784348,1.2911206579635084
6,7136,0,0,1,0,0,0,0,0,0,1,0,0,0.650794475273342,-0.38752063688908134,-0.6408482292007498,0.892837433008512,0.8626573942391491,0.81738218811663
2,8736,0,0,1,0,0,0,0,0,0,0,1,0,1.469521223064247,0.3902822430515082,-1.0800869273911626,1.4345328284324979,1.4084999992969056,1.4777449036607633
1,3984,0,0,0,1,0,0,0,0,0,0,0,1,0.8607244106043431,-0.6703580477765739,0.2376291671800757,1.0615622283045072,1.023725703928323,0.9322278777764793
1,2828,0,0,0,1,0,0,0,0,0,1,0,0,0.44086453994234054,-0.10468322600159377,1.555345261751314,0.5820285995685194,0.5136760565792712,0.5302679639670065
3,2697,0,0,1,0,0,0,1,0,0,0,0,0,-0.20991825958376362,0.7438290066608689,-0.20160953101033707,-0.021828562543465088,-0.10375246389589608,0.027818071705165755
6,686,0,0,1,0,0,0,0,0,0,1,0,0,-0.9656660267753682,0.03673547944214751,-1.5193256255815755,-1.1229798581594375,-1.1149035191668228,-1.106283113685846
4,4189,0,0,1,0,0,0,1,0,0,0,0,0,0.1049766434127384,0.8852477121046152,-0.20160953101033707,0.3067407756645267,0.22733239490962873,0.37235514068471326
2,2206,0,0,0,0,1,0,0,0,1,0,0,0,-0.18892526605066348,0.46099159577338134,-0.20160953101033707,-0.0662298244634638,-0.04111478790566142,-0.0008933507097965915
3,6217,0,0,0,1,0,0,0,0,0,0,1,0,0.8817174041374433,-1.0239048113859346,0.6768678653704885,1.0615622283045072,1.014777464501147,0.8891607441540355
4,10771,0,0,0,0,1,0,0,1,0,0,0,0,1.133633326534645,-1.4481609277171634,1.1161065635609013,1.2746882855205022,1.3100693655979663,1.0757849898512903
2,7609,0,0,1,0,0,0,0,0,0,1,0,0,1.1546263200677451,-0.17539257872346692,0.2376291671800757,1.1947660140645042,1.2295352107533795,1.176274968303659
5,1103,0,0,0,0,1,0,1,0,0,0,0,0,-0.9866590203084683,-0.17539257872346692,-0.20160953101033707,-1.1496206153114361,-1.123851758593999,-1.1349945361008082
5,10922,0,0,0,0,1,0,0,0,1,0,0,0,0.9656893782698438,-1.0946141641078027,0.6768678653704885,1.1059634902245068,1.193742253044674,0.9896507226064041
5,1013,0,0,0,1,0,0,0,0,0,0,1,0,-0.7347430979112668,0.8852477121046152,-0.6408482292007498,-0.7411290056474465,-0.7659221815069457,-0.66125606625393
2,1436,0,0,0,0,1,1,0,0,0,0,0,0,-0.6297781302457661,0.7438290066608689,-1.958564323771988,-0.61680547227145,-0.5869573929634186,-0.5176989541791182
5,1021,0,0,1,0,0,0,0,1,0,0,0,0,-0.9866590203084683,0.46099159577338134,-1.0800869273911626,-1.1229798581594375,-1.1596447163027044,-1.0919274024783652
2,5226,0,0,0,0,1,0,1,0,0,0,0,0,0.44086453994234054,1.1680851229921028,1.1161065635609013,0.5376273376485207,0.504727817152095,0.6738250760418176
5,10887,0,0,1,0,0,0,1,0,0,0,0,0,0.44086453994234054,0.3195728903296401,-0.20160953101033707,0.5731483471845198,0.6300031691325644,0.6451136536268559
3,561,0,0,1,0,0,0,0,0,1,0,0,0,-1.0076520138415686,0.5317009484952545,-0.6408482292007498,-1.2029021296154352,-1.1775411951570576,-1.1349945361008082
5,756,0,0,1,0,0,0,0,0,0,0,1,0,-1.0076520138415686,0.10744483216402065,-1.0800869273911626,-1.1851416248474353,-1.2043859134385868,-1.1780616697232515
2,4252,0,0,0,1,0,0,0,0,0,0,1,0,0.503843520541641,0.5317009484952545,1.9945839599417268,0.6353101138725185,0.5852619719966821,0.6738250760418176
3,9302,0,0,0,0,1,0,0,0,1,0,0,0,1.1546263200677451,0.7438290066608689,0.6768678653704885,1.1326042473765057,1.1668975347631447,1.2480535243410644
3,7022,0,0,0,1,0,0,0,0,1,0,0,0,0.6298014817402419,-1.660288985882783,1.1161065635609013,0.9283584425445112,0.8805538730935014,0.6738250760418176
2,12617,0,0,1,0,0,0,0,0,0,0,1,0,2.540163893252353,0.46099159577338134,-1.5193256255815755,2.047270242928482,1.9901355620633683,2.095040485582453
1,1340,0,0,1,0,0,0,1,0,0,0,0,0,-0.5458061561133656,-0.8117767532203152,-0.20160953101033707,-0.4036794150554552,-0.4348373227014209,-0.5033432429716374
3,544,0,0,1,0,0,0,0,0,1,0,0,0,-1.0286450073746687,-0.10468322600159377,-1.5193256255815755,-1.1940218772314357,-1.1864894345842336,-1.192417380930733
1,1632,0,0,0,0,1,0,1,0,0,0,0,0,-0.12594628545136302,1.0973757702702296,0.6768678653704885,0.07585421368053273,0.039419366938925546,0.18573089498745834
